Energie Oppervlakte Links,3152,,Energie Oppervlakte Rechts,3156,,InschakelpiekLinks,3152,,InschakelpiekRechts,3156,,MaxOmloopStroomLinks,3152,,MaxOmloopStroomRechts,3156,,OmloopTijdLinks_Motorstroom,3152,,OmloopTijdRechts_Motorstroom,3156,,OmloopTijdRechts_Relais,3156,,OmloopTijdLinks_Relais,3152,,SectieBezettingTijd,6789,,TijdEindMotorstroomControleLinks,3152,,TijdEindMotorstroomControleRechts,3156,,TijdSturingMotorstroomLinks,3152,,TijdSturingMotorstroomRechts,3156,,UitControleTijd,6320
23/Apr/19 21:25:53.438,4.93570502240565,,23/Apr/19 20:05:21.091,4.82898694245969,,23/Apr/19 21:25:53.438,17.8942871,,23/Apr/19 20:05:21.091,17.8582764,,23/Apr/19 21:25:53.438,4.23916812992016,,23/Apr/19 20:05:21.091,4.2327601035006,,23/Apr/19 21:25:53.438,1.2920075,,23/Apr/19 20:05:21.091,1.3000031,,23/Apr/19 20:05:21.091,1.3499909,,23/Apr/19 21:25:53.438,1.3000031,,12/Apr/19 13:33:14.991,22.2000122,,23/Apr/19 21:25:53.438,0.0079956,,23/Apr/19 20:05:21.091,0.0479889,,23/Apr/19 21:25:53.438,0,,23/Apr/19 20:05:21.091,0.0019989,,13/Apr/19 06:56:01.725,1.25
23/Apr/19 21:33:16.948,4.79021788311813,,23/Apr/19 20:13:13.590,4.790617663246,,23/Apr/19 21:33:16.948,17.9653931,,23/Apr/19 20:13:13.590,17.6470947,,23/Apr/19 21:33:16.948,4.24954132433854,,23/Apr/19 20:13:13.590,4.20407242715624,,23/Apr/19 21:33:16.948,1.2919922,,23/Apr/19 20:13:13.590,1.3000031,,23/Apr/19 20:13:13.590,1.3500061,,23/Apr/19 21:33:16.948,1.3000031,,12/Apr/19 13:37:18.540,24.8990021,,23/Apr/19 21:33:16.948,0.0080109,,23/Apr/19 20:13:13.590,0.0180053,,23/Apr/19 21:33:16.948,0,,23/Apr/19 20:13:13.590,0.0319977,,13/Apr/19 07:00:36.974,1.25
23/Apr/19 21:40:28.447,5.03081163145084,,23/Apr/19 20:20:19.051,4.80468259594742,,23/Apr/19 21:40:28.447,17.883606,,23/Apr/19 20:20:19.051,17.68158,,23/Apr/19 21:40:28.447,4.31393449611586,,23/Apr/19 20:20:19.051,4.2565634441743,,23/Apr/19 21:40:28.447,1.3099976,,23/Apr/19 20:20:19.051,1.2929993,,23/Apr/19 20:20:19.051,1.3000031,,23/Apr/19 21:40:28.447,1.3500061,,12/Apr/19 13:38:59.491,16.0010071,,23/Apr/19 21:40:28.447,0.0379944,,23/Apr/19 20:20:19.051,0.0070038,,23/Apr/19 21:40:28.447,0.0020141,,23/Apr/19 20:20:19.051,0,,13/Apr/19 07:17:48.185,1.3010102
23/Apr/19 21:49:08.006,5.07641741679817,,23/Apr/19 20:28:50.650,4.82512041362901,,23/Apr/19 21:49:08.006,17.6708984,,23/Apr/19 20:28:50.650,17.82074,,23/Apr/19 21:49:08.006,4.30447074383234,,23/Apr/19 20:28:50.650,4.21384725042013,,23/Apr/19 21:49:08.006,1.319992,,23/Apr/19 20:28:50.650,1.300003,,23/Apr/19 20:28:50.650,1.3500061,,23/Apr/19 21:49:08.006,1.3500061,,12/Apr/19 13:44:10.841,7.3999939,,23/Apr/19 21:49:08.006,0.0080109,,23/Apr/19 20:28:50.650,0.0370026,,23/Apr/19 21:49:08.006,0.0220032,,23/Apr/19 20:28:50.650,0.0130005,,13/Apr/19 07:26:08.691,1.25
23/Apr/19 21:58:04.605,5.01815191815933,,23/Apr/19 20:37:27.210,4.89269955663176,,23/Apr/19 21:58:04.605,17.5668335,,23/Apr/19 20:37:27.210,17.4261475,,23/Apr/19 21:58:04.605,4.29395669209347,,23/Apr/19 20:37:27.210,4.28706981398655,,23/Apr/19 21:58:04.605,1.3099976,,23/Apr/19 20:37:27.210,1.3099976,,23/Apr/19 20:37:27.210,1.3500061,,23/Apr/19 21:58:04.605,1.3500061,,12/Apr/19 13:50:51.151,26.9499969,,23/Apr/19 21:58:04.605,0.0180053,,23/Apr/19 20:37:27.210,0.0180054,,23/Apr/19 21:58:04.605,0.0220032,,23/Apr/19 20:37:27.210,0.0220031,,13/Apr/19 07:29:15.941,1.3000031
23/Apr/19 22:04:42.064,5.03715604684355,,23/Apr/19 20:43:34.609,4.64507521789057,,23/Apr/19 22:04:42.064,17.6931763,,23/Apr/19 20:43:34.609,17.7807617,,23/Apr/19 22:04:42.064,4.33468392078134,,23/Apr/19 20:43:34.609,4.2330611989088,,23/Apr/19 22:04:42.064,1.3099976,,23/Apr/19 20:43:34.609,1.2920074,,23/Apr/19 20:43:34.609,1.300003,,23/Apr/19 22:04:42.064,1.3500061,,12/Apr/19 14:00:26.901,19.6009979,,23/Apr/19 22:04:42.064,0.0370026,,23/Apr/19 20:43:34.609,0.0079956,,23/Apr/19 22:04:42.064,0.0030059,,23/Apr/19 20:43:34.609,0,,13/Apr/19 07:32:41.140,1.25
23/Apr/19 22:09:59.414,4.91696517042205,,23/Apr/19 20:55:50.467,4.83777646171471,,23/Apr/19 22:09:59.414,17.9547119,,23/Apr/19 20:55:50.467,17.6522827,,23/Apr/19 22:09:59.414,4.19857821982691,,23/Apr/19 20:55:50.467,4.26755008549542,,23/Apr/19 22:09:59.414,1.300003,,23/Apr/19 20:55:50.467,1.302002,,23/Apr/19 20:55:50.467,1.3500061,,23/Apr/19 22:09:59.414,1.3499908,,12/Apr/19 14:02:19.621,27.519989,,23/Apr/19 22:09:59.414,0.0379944,,23/Apr/19 20:55:50.467,0.0480041,,23/Apr/19 22:09:59.414,0.0119934,,23/Apr/19 20:55:50.467,0,,13/Apr/19 07:35:11.290,1.25
23/Apr/19 22:15:34.763,4.95872181853113,,23/Apr/19 21:02:39.929,4.86586597965252,,23/Apr/19 22:15:34.763,17.6419067,,23/Apr/19 21:02:39.929,17.7001953,,23/Apr/19 22:15:34.763,4.24191780276192,,23/Apr/19 21:02:39.929,4.30221438361066,,23/Apr/19 22:15:34.763,1.300003,,23/Apr/19 21:02:39.929,1.3029937,,23/Apr/19 21:02:39.929,1.3499908,,23/Apr/19 22:15:34.763,1.3499908,,12/Apr/19 14:05:17.320,24.3999939,,23/Apr/19 22:15:34.763,0.0269928,,23/Apr/19 21:02:39.929,0.0469971,,23/Apr/19 22:15:34.763,0.022995,,23/Apr/19 21:02:39.929,0,,13/Apr/19 07:46:31.048,1.25
23/Apr/19 22:26:55.522,4.72711853143589,,23/Apr/19 21:10:07.379,4.74294117174485,,23/Apr/19 22:26:55.522,17.82898,,23/Apr/19 21:10:07.379,17.4688721,,23/Apr/19 22:26:55.522,4.19736223438391,,23/Apr/19 21:10:07.379,4.26969031723498,,23/Apr/19 22:26:55.522,1.2830047,,23/Apr/19 21:10:07.379,1.2929992,,23/Apr/19 21:10:07.379,1.3010101,,23/Apr/19 22:26:55.522,1.300003,,12/Apr/19 14:08:04.420,18.8500061,,23/Apr/19 22:26:55.522,0.0169983,,23/Apr/19 21:10:07.379,0.0080109,,23/Apr/19 22:26:55.522,0,,23/Apr/19 21:10:07.379,0,,13/Apr/19 07:56:31.758,1.2510071
23/Apr/19 22:32:08.872,4.99877599970328,,23/Apr/19 21:17:37.889,4.66640796926424,,23/Apr/19 22:32:08.872,17.7313232,,23/Apr/19 21:17:37.889,17.7133179,,23/Apr/19 22:32:08.872,4.26772052405003,,23/Apr/19 21:17:37.889,4.24709894692471,,23/Apr/19 22:32:08.872,1.3099976,,23/Apr/19 21:17:37.889,1.2920074,,23/Apr/19 21:17:37.889,1.300003,,23/Apr/19 22:32:08.872,1.3500061,,12/Apr/19 14:15:13.220,14.25,,23/Apr/19 22:32:08.872,0.0180053,,23/Apr/19 21:17:37.889,0.0079956,,23/Apr/19 22:32:08.872,0.0220032,,23/Apr/19 21:17:37.889,0,,13/Apr/19 08:00:01.957,1.25
23/Apr/19 22:37:10.235,5.01364323305396,,23/Apr/19 21:29:25.688,4.88616819252822,,23/Apr/19 22:37:10.235,18.0892944,,23/Apr/19 21:29:25.688,17.52716,,23/Apr/19 22:37:10.235,4.22818502300319,,23/Apr/19 21:29:25.688,4.2850998350017,,23/Apr/19 22:37:10.235,1.3099976,,23/Apr/19 21:29:25.688,1.3099975,,23/Apr/19 21:29:25.688,1.3499909,,23/Apr/19 22:37:10.235,1.3499909,,12/Apr/19 14:19:16.471,34.100998,,23/Apr/19 22:37:10.235,0.0379944,,23/Apr/19 21:29:25.688,0.0279999,,23/Apr/19 22:37:10.235,0.0019989,,23/Apr/19 21:29:25.688,0.0119935,,13/Apr/19 08:02:20.107,1.25
23/Apr/19 22:43:03.634,5.0020079618464,,23/Apr/19 21:35:48.097,4.80806419284173,,23/Apr/19 22:43:03.634,18.0331421,,23/Apr/19 21:35:48.097,17.7313232,,23/Apr/19 22:43:03.634,4.24252515219075,,23/Apr/19 21:35:48.097,4.31393374229084,,23/Apr/19 22:43:03.634,1.3099976,,23/Apr/19 21:35:48.097,1.2999878,,23/Apr/19 21:35:48.097,1.2999878,,23/Apr/19 22:43:03.634,1.3499908,,12/Apr/19 14:21:59.270,25.9489898,,23/Apr/19 22:43:03.634,0.0379943,,23/Apr/19 21:35:48.097,0,,23/Apr/19 22:43:03.634,0.0019989,,23/Apr/19 21:35:48.097,0,,13/Apr/19 08:09:09.567,1.25
23/Apr/19 22:55:25.441,5.03478201375436,,23/Apr/19 21:46:28.846,4.91672695486124,,23/Apr/19 22:55:25.441,17.7792358,,23/Apr/19 21:46:28.846,17.668457,,23/Apr/19 22:55:25.441,4.3005129269428,,23/Apr/19 21:46:28.846,4.27914486560037,,23/Apr/19 22:55:25.441,1.3099976,,23/Apr/19 21:46:28.846,1.3130036,,23/Apr/19 21:46:28.846,1.3500062,,23/Apr/19 22:55:25.441,1.3500061,,12/Apr/19 14:27:35.521,21.5010071,,23/Apr/19 22:55:25.441,0.0279999,,23/Apr/19 21:46:28.846,0.0370026,,23/Apr/19 22:55:25.441,0.0120086,,23/Apr/19 21:46:28.846,0,,13/Apr/19 08:14:21.917,1.25
23/Apr/19 23:05:32.103,4.80997655510632,,23/Apr/19 21:52:19.205,4.62668662117575,,23/Apr/19 23:05:32.103,18.0450439,,23/Apr/19 21:52:19.205,17.7359,,23/Apr/19 23:05:32.103,4.21964422209804,,23/Apr/19 21:52:19.205,4.19187554983531,,23/Apr/19 23:05:32.103,1.2929993,,23/Apr/19 21:52:19.205,1.2829895,,23/Apr/19 21:52:19.205,1.2999878,,23/Apr/19 23:05:32.103,1.300003,,12/Apr/19 14:31:43.621,14.598999,,23/Apr/19 23:05:32.103,0.0070037,,23/Apr/19 21:52:19.205,0.0169983,,23/Apr/19 23:05:32.103,0,,23/Apr/19 21:52:19.205,0,,13/Apr/19 08:16:52.067,1.2509918
23/Apr/19 23:11:19.502,5.02378046511873,,23/Apr/19 22:02:17.854,4.81633335879853,,23/Apr/19 23:11:19.502,17.55951,,23/Apr/19 22:02:17.854,17.8268433,,23/Apr/19 23:11:19.502,4.26725097545181,,23/Apr/19 22:02:17.854,4.22725804577514,,23/Apr/19 23:11:19.502,1.3099976,,23/Apr/19 22:02:17.854,1.3000031,,23/Apr/19 22:02:17.854,1.3000031,,23/Apr/19 23:11:19.502,1.3500061,,12/Apr/19 14:36:27.282,24.1500092,,23/Apr/19 23:11:19.502,0.027008,,23/Apr/19 22:02:17.854,0,,23/Apr/19 23:11:19.502,0.0130005,,23/Apr/19 22:02:17.854,0,,13/Apr/19 08:30:13.974,1.25
23/Apr/19 23:25:57.461,4.8462987709921,,23/Apr/19 22:08:10.264,4.96101988441642,,23/Apr/19 23:25:57.461,17.70111,,23/Apr/19 22:08:10.264,17.5091553,,23/Apr/19 23:25:57.461,4.2922662179946,,23/Apr/19 22:08:10.264,4.30599756889289,,23/Apr/19 23:25:57.461,1.2929993,,23/Apr/19 22:08:10.264,1.319992,,23/Apr/19 22:08:10.264,1.3500061,,23/Apr/19 23:25:57.461,1.3010101,,12/Apr/19 14:38:39.282,11.8010101,,23/Apr/19 23:25:57.461,0.0080108,,23/Apr/19 22:08:10.264,0.0070038,,23/Apr/19 23:25:57.461,0,,23/Apr/19 22:08:10.264,0.0230103,,13/Apr/19 08:35:14.274,1.25
23/Apr/19 23:33:59.021,5.0373583404223,,23/Apr/19 22:12:34.563,4.81977267187069,,23/Apr/19 23:33:59.021,17.7737427,,23/Apr/19 22:12:34.563,17.6953125,,23/Apr/19 23:33:59.021,4.34811353014556,,23/Apr/19 22:12:34.563,4.18930539269266,,23/Apr/19 23:33:59.021,1.3099975,,23/Apr/19 22:12:34.563,1.3000031,,23/Apr/19 22:12:34.563,1.3499909,,23/Apr/19 23:33:59.021,1.3509979,,12/Apr/19 14:45:29.332,23.5499878,,23/Apr/19 23:33:59.021,0.0279999,,23/Apr/19 22:12:34.563,0.0269928,,23/Apr/19 23:33:59.021,0.0130005,,23/Apr/19 22:12:34.563,0.022995,,13/Apr/19 08:38:23.523,1.25
23/Apr/19 23:41:00.470,4.82512825449421,,23/Apr/19 22:23:20.273,4.66724547413394,,23/Apr/19 23:41:00.470,17.718811,,23/Apr/19 22:23:20.273,17.83966,,23/Apr/19 23:41:00.470,4.33102284829326,,23/Apr/19 22:23:20.273,4.24831563357947,,23/Apr/19 23:41:00.470,1.2999878,,23/Apr/19 22:23:20.273,1.2920074,,23/Apr/19 22:23:20.273,1.300003,,23/Apr/19 23:41:00.470,1.2999878,,12/Apr/19 14:51:04.793,25.4500122,,23/Apr/19 23:41:00.470,0,,23/Apr/19 22:23:20.273,0.0079956,,23/Apr/19 23:41:00.470,0,,23/Apr/19 22:23:20.273,0,,13/Apr/19 08:42:59.832,1.25
23/Apr/19 23:56:08.478,4.89685655410553,,23/Apr/19 22:29:25.672,4.77113672948498,,23/Apr/19 23:56:08.478,17.78656,,23/Apr/19 22:29:25.672,17.7948,,23/Apr/19 23:56:08.478,4.29226886837751,,23/Apr/19 22:29:25.672,4.21460474688365,,23/Apr/19 23:56:08.478,1.3010101,,23/Apr/19 22:29:25.672,1.2929993,,23/Apr/19 22:29:25.672,1.3000031,,23/Apr/19 23:56:08.478,1.3010101,,12/Apr/19 14:57:47.893,19.3999939,,23/Apr/19 23:56:08.478,0,,23/Apr/19 22:29:25.672,0.0070038,,23/Apr/19 23:56:08.478,0,,23/Apr/19 22:29:25.672,0,,13/Apr/19 08:56:08.742,1.3009948
24/Apr/19 00:34:36.109,4.87594841864242,,23/Apr/19 22:34:55.085,4.89441498613763,,24/Apr/19 00:34:36.109,17.9019165,,23/Apr/19 22:34:55.085,17.734375,,24/Apr/19 00:34:36.109,4.28830208520535,,23/Apr/19 22:34:55.085,4.28433964115263,,24/Apr/19 00:34:36.109,1.3029938,,23/Apr/19 22:34:55.085,1.3120117,,23/Apr/19 22:34:55.085,1.3500061,,24/Apr/19 00:34:36.109,1.3509979,,12/Apr/19 15:04:27.304,27.1009979,,24/Apr/19 00:34:36.109,0.0480041,,23/Apr/19 22:34:55.085,0.0379944,,24/Apr/19 00:34:36.109,0,,23/Apr/19 22:34:55.085,0,,13/Apr/19 09:05:41.340,1.25
24/Apr/19 05:35:25.189,5.20568132099667,,23/Apr/19 22:40:46.434,4.78289586107072,,24/Apr/19 05:35:25.189,17.9492188,,23/Apr/19 22:40:46.434,17.3876953,,24/Apr/19 05:35:25.189,4.33347322266809,,23/Apr/19 22:40:46.434,4.2486358825454,,24/Apr/19 05:35:25.189,1.3320007,,23/Apr/19 22:40:46.434,1.3000031,,23/Apr/19 22:40:46.434,1.3000031,,24/Apr/19 05:35:25.189,1.3500061,,12/Apr/19 15:06:29.303,20.25,,24/Apr/19 05:35:25.189,0.0180054,,23/Apr/19 22:40:46.434,0,,24/Apr/19 05:35:25.189,0,,23/Apr/19 22:40:46.434,0,,13/Apr/19 09:09:31.600,1.25
24/Apr/19 06:05:39.208,5.1880834623678,,23/Apr/19 22:45:31.784,4.87593375584991,,24/Apr/19 06:05:39.208,17.3172,,23/Apr/19 22:45:31.784,17.7484131,,24/Apr/19 06:05:39.208,4.40732045936722,,23/Apr/19 22:45:31.784,4.2196348612746,,24/Apr/19 06:05:39.208,1.3420105,,23/Apr/19 22:45:31.784,1.3099975,,23/Apr/19 22:45:31.784,1.3500061,,24/Apr/19 06:05:39.208,1.3500061,,12/Apr/19 15:10:40.404,16.050003,,24/Apr/19 06:05:39.208,0.0079956,,23/Apr/19 22:45:31.784,0.0380097,,24/Apr/19 06:05:39.208,0,,23/Apr/19 22:45:31.784,0.0019989,,13/Apr/19 09:17:23.099,1.25
24/Apr/19 06:26:06.568,5.21051007790951,,23/Apr/19 22:59:13.690,4.90515265623272,,24/Apr/19 06:26:06.568,17.69043,,23/Apr/19 22:59:13.690,17.63092,,24/Apr/19 06:26:06.568,4.34994884318897,,23/Apr/19 22:59:13.690,4.24344557407574,,24/Apr/19 06:26:06.568,1.3330078,,23/Apr/19 22:59:13.690,1.3100128,,23/Apr/19 22:59:13.690,1.3499909,,24/Apr/19 06:26:06.568,1.3500061,,12/Apr/19 15:14:44.254,22.151001,,24/Apr/19 06:26:06.568,0.0169983,,23/Apr/19 22:59:13.690,0.0369873,,24/Apr/19 06:26:06.568,0,,23/Apr/19 22:59:13.690,0.0029908,,13/Apr/19 09:20:10.299,1.25
24/Apr/19 06:35:15.167,5.19880815242861,,23/Apr/19 23:08:02.253,4.72964279520751,,24/Apr/19 06:35:15.167,17.4624634,,23/Apr/19 23:08:02.253,17.4908447,,24/Apr/19 06:35:15.167,4.35771658495295,,23/Apr/19 23:08:02.253,4.23246217077264,,24/Apr/19 06:35:15.167,1.3320007,,23/Apr/19 23:08:02.253,1.2929992,,23/Apr/19 23:08:02.253,1.3009948,,24/Apr/19 06:35:15.167,1.3500061,,12/Apr/19 15:18:41.863,20.800003,,24/Apr/19 06:35:15.167,0.0180054,,23/Apr/19 23:08:02.253,0.0079956,,24/Apr/19 06:35:15.167,0,,23/Apr/19 23:08:02.253,0,,13/Apr/19 09:23:36.498,1.25
24/Apr/19 06:43:12.725,5.25207340117263,,23/Apr/19 23:21:28.161,4.92586151797862,,24/Apr/19 06:43:12.725,17.4893188,,23/Apr/19 23:21:28.161,17.644043,,24/Apr/19 06:43:12.725,4.36855847949642,,23/Apr/19 23:21:28.161,4.30507781567612,,24/Apr/19 06:43:12.725,1.3400116,,23/Apr/19 23:21:28.161,1.3199921,,23/Apr/19 23:21:28.161,1.3500061,,24/Apr/19 06:43:12.725,1.3999939,,12/Apr/19 15:27:50.763,22.5009918,,24/Apr/19 06:43:12.725,0.0379944,,23/Apr/19 23:21:28.161,0.0070038,,24/Apr/19 06:43:12.725,0.0219879,,23/Apr/19 23:21:28.161,0.0230102,,13/Apr/19 09:29:12.908,1.2509918
24/Apr/19 06:56:12.586,5.17579446556352,,23/Apr/19 23:28:23.611,4.80681905426879,,24/Apr/19 06:56:12.586,18.0316162,,23/Apr/19 23:28:23.611,17.6361084,,24/Apr/19 06:56:12.586,4.29716050687878,,23/Apr/19 23:28:23.611,4.20010006670063,,24/Apr/19 06:56:12.586,1.3329926,,23/Apr/19 23:28:23.611,1.3009948,,23/Apr/19 23:28:23.611,1.3009948,,24/Apr/19 06:56:12.586,1.3500061,,12/Apr/19 15:30:55.663,18.75,,24/Apr/19 06:56:12.586,0.0170135,,23/Apr/19 23:28:23.611,0,,24/Apr/19 06:56:12.586,0,,23/Apr/19 23:28:23.611,0,,13/Apr/19 09:33:21.157,1.25
24/Apr/19 07:07:22.344,5.25115070747995,,23/Apr/19 23:38:02.270,4.87541218809469,,24/Apr/19 07:07:22.344,18.0072021,,23/Apr/19 23:38:02.270,17.74353,,24/Apr/19 07:07:22.344,4.32950934147286,,23/Apr/19 23:38:02.270,4.21580761462537,,24/Apr/19 07:07:22.344,1.3399964,,23/Apr/19 23:38:02.270,1.3099975,,23/Apr/19 23:38:02.270,1.3499908,,24/Apr/19 07:07:22.344,1.4000091,,12/Apr/19 15:33:59.924,33.0500031,,24/Apr/19 07:07:22.344,0.0370025,,23/Apr/19 23:38:02.270,0.0169983,,24/Apr/19 07:07:22.344,0.0230102,,23/Apr/19 23:38:02.270,0.022995,,13/Apr/19 09:38:09.507,1.2509918
24/Apr/19 07:13:07.744,5.30478497902511,,24/Apr/19 00:05:23.088,4.78690983408943,,24/Apr/19 07:13:07.744,17.7636719,,24/Apr/19 00:05:23.088,17.4469,,24/Apr/19 07:13:07.744,4.33726437793522,,24/Apr/19 00:05:23.088,4.29470643807394,,24/Apr/19 07:13:07.744,1.3500061,,24/Apr/19 00:05:23.088,1.300003,,24/Apr/19 00:05:23.088,1.300003,,24/Apr/19 07:13:07.744,1.3999939,,12/Apr/19 15:38:10.824,32.6499939,,24/Apr/19 07:13:07.744,0.0479888,,24/Apr/19 00:05:23.088,0,,24/Apr/19 07:13:07.744,0.001999,,24/Apr/19 00:05:23.088,0,,13/Apr/19 09:42:23.766,1.25
24/Apr/19 07:29:48.853,5.28455975796642,,24/Apr/19 05:26:11.580,5.01969821884444,,24/Apr/19 07:29:48.853,17.7578735,,24/Apr/19 05:26:11.580,17.62085,,24/Apr/19 07:29:48.853,4.37039561188053,,24/Apr/19 05:26:11.580,4.29531881984091,,24/Apr/19 07:29:48.853,1.3500061,,24/Apr/19 05:26:11.580,1.3300018,,24/Apr/19 05:26:11.580,1.3999939,,24/Apr/19 07:29:48.853,1.4000091,,12/Apr/19 15:44:11.074,12.6499939,,24/Apr/19 07:29:48.853,0.0480041,,24/Apr/19 05:26:11.580,0.0469971,,24/Apr/19 07:29:48.853,0.0019989,,24/Apr/19 05:26:11.580,0.022995,,13/Apr/19 09:56:03.724,1.25
24/Apr/19 07:35:10.202,5.29127123774651,,24/Apr/19 05:40:10.488,4.95999689251351,,24/Apr/19 07:35:10.202,17.6974487,,24/Apr/19 05:40:10.488,17.82196,,24/Apr/19 07:35:10.202,4.37089045407201,,24/Apr/19 05:40:10.488,4.25961127243872,,24/Apr/19 07:35:10.202,1.3500061,,24/Apr/19 05:40:10.488,1.3220063,,24/Apr/19 05:40:10.488,1.3500061,,24/Apr/19 07:35:10.202,1.4000092,,12/Apr/19 15:51:26.984,32.5509948,,24/Apr/19 07:35:10.202,0.0469971,,24/Apr/19 05:40:10.488,0.0279998,,24/Apr/19 07:35:10.202,0.003006,,24/Apr/19 05:40:10.488,0,,13/Apr/19 10:00:46.973,1.199997
24/Apr/19 07:43:17.712,5.21577202558463,,24/Apr/19 06:12:58.657,5.03123582834859,,24/Apr/19 07:43:17.712,17.8671265,,24/Apr/19 06:12:58.657,17.7536011,,24/Apr/19 07:43:17.712,4.28083123443066,,24/Apr/19 06:12:58.657,4.2748639094478,,24/Apr/19 07:43:17.712,1.3399964,,24/Apr/19 06:12:58.657,1.3300018,,24/Apr/19 06:12:58.657,1.3500061,,24/Apr/19 07:43:17.712,1.3489991,,12/Apr/19 15:53:53.383,44.3990021,,24/Apr/19 07:43:17.712,0.0070038,,24/Apr/19 06:12:58.657,0.0080109,,24/Apr/19 07:43:17.712,0.0019989,,24/Apr/19 06:12:58.657,0.0119934,,13/Apr/19 10:03:13.173,1.25
24/Apr/19 07:56:37.623,5.13329867695029,,24/Apr/19 06:31:06.868,5.02501963092196,,24/Apr/19 07:56:37.623,17.6077271,,24/Apr/19 06:31:06.868,17.5799561,,24/Apr/19 07:56:37.623,4.35697311766297,,24/Apr/19 06:31:06.868,4.25382357125568,,24/Apr/19 07:56:37.623,1.3329926,,24/Apr/19 06:31:06.868,1.3299866,,24/Apr/19 06:31:06.868,1.3500061,,24/Apr/19 07:56:37.623,1.3499908,,12/Apr/19 15:59:28.484,28.649002,,24/Apr/19 07:56:37.623,0.0169982,,24/Apr/19 06:31:06.868,0.0080108,,24/Apr/19 07:56:37.623,0,,24/Apr/19 06:31:06.868,0.0120087,,13/Apr/19 10:05:58.322,1.25
24/Apr/19 08:04:28.122,5.23140195753706,,24/Apr/19 06:40:44.526,5.00576286285384,,24/Apr/19 08:04:28.122,18.07251,,24/Apr/19 06:40:44.526,17.67395,,24/Apr/19 08:04:28.122,4.32126798625244,,24/Apr/19 06:40:44.526,4.32644311293211,,24/Apr/19 08:04:28.122,1.3400116,,24/Apr/19 06:40:44.526,1.3219909,,24/Apr/19 06:40:44.526,1.3499908,,24/Apr/19 08:04:28.122,1.3500061,,12/Apr/19 16:05:16.244,21.3009948,,24/Apr/19 08:04:28.122,0.0079956,,24/Apr/19 06:40:44.526,0.0279999,,24/Apr/19 08:04:28.122,0.0019989,,24/Apr/19 06:40:44.526,0,,13/Apr/19 10:13:35.886,1.25
24/Apr/19 08:14:14.780,5.25037901170222,,24/Apr/19 06:59:32.786,5.04147420784584,,24/Apr/19 08:14:14.780,17.90924,,24/Apr/19 06:59:32.786,17.5741577,,24/Apr/19 08:14:14.780,4.33346613427891,,24/Apr/19 06:59:32.786,4.3044742407146,,24/Apr/19 08:14:14.780,1.3399963,,24/Apr/19 06:59:32.786,1.3320007,,24/Apr/19 06:59:32.786,1.3500061,,24/Apr/19 08:14:14.780,1.3500061,,12/Apr/19 16:07:26.044,16.3509979,,24/Apr/19 08:14:14.780,0.0070038,,24/Apr/19 06:59:32.786,0.0180054,,24/Apr/19 08:14:14.780,0.003006,,24/Apr/19 06:59:32.786,0,,13/Apr/19 10:18:03.136,1.25
24/Apr/19 08:19:26.130,5.20278421591256,,24/Apr/19 07:10:29.494,5.06207938417091,,24/Apr/19 08:19:26.130,18.0053711,,24/Apr/19 07:10:29.494,17.48993,,24/Apr/19 08:19:26.130,4.30509624311371,,24/Apr/19 07:10:29.494,4.27121429284321,,24/Apr/19 08:19:26.130,1.3320007,,24/Apr/19 07:10:29.494,1.3369903,,24/Apr/19 07:10:29.494,1.3499908,,24/Apr/19 08:19:26.130,1.3499908,,12/Apr/19 16:10:50.693,30,,24/Apr/19 08:19:26.130,0.0179901,,24/Apr/19 07:10:29.494,0,,24/Apr/19 08:19:26.130,0,,24/Apr/19 07:10:29.494,0.0130005,,13/Apr/19 10:21:20.385,1.25
24/Apr/19 08:29:57.839,5.16633571800096,,24/Apr/19 07:26:04.553,5.00822176223171,,24/Apr/19 08:29:57.839,17.8900146,,24/Apr/19 07:26:04.553,17.8027344,,24/Apr/19 08:29:57.839,4.38626131982691,,24/Apr/19 07:26:04.553,4.23459319825571,,24/Apr/19 08:29:57.839,1.3329926,,24/Apr/19 07:26:04.553,1.3300018,,24/Apr/19 07:26:04.553,1.3500061,,24/Apr/19 08:29:57.839,1.3499909,,12/Apr/19 16:16:01.793,14.8500061,,24/Apr/19 08:29:57.839,0.0169983,,24/Apr/19 07:26:04.553,0.0169983,,24/Apr/19 08:29:57.839,0,,24/Apr/19 07:26:04.553,0.003006,,13/Apr/19 10:26:07.692,1.25
24/Apr/19 08:49:43.149,5.26781186187593,,24/Apr/19 07:32:38.003,4.95046647343353,,24/Apr/19 08:49:43.149,17.6779175,,24/Apr/19 07:32:38.003,17.6446533,,24/Apr/19 08:49:43.149,4.3446338036716,,24/Apr/19 07:32:38.003,4.33682252419713,,24/Apr/19 08:49:43.149,1.3420105,,24/Apr/19 07:32:38.003,1.321991,,24/Apr/19 07:32:38.003,1.3499908,,24/Apr/19 08:49:43.149,1.348999,,12/Apr/19 16:18:34.805,19.8500061,,24/Apr/19 08:49:43.149,0.0069885,,24/Apr/19 07:32:38.003,0.0279998,,24/Apr/19 08:49:43.149,0,,24/Apr/19 07:32:38.003,0,,13/Apr/19 10:30:55.041,1.2999878
